08,30,2005,Oak Street Bridge,P-16-3AS,78.0 ,76.8 
09,01,2005,Oak Street Bridge,P-16-3AS,82.0 ,78.0 
09,02,2005,Oak Street Bridge,P-16-3AS,79.2 ,77.3 
09,03,2005,Oak Street Bridge,P-16-3AS,84.5 ,78.2 
09,04,2005,Oak Street Bridge,P-16-3AS,88.0 ,79.6 
09,05,2005,Oak Street Bridge,P-16-3AS,86.8 ,79.4 
09,06,2005,Oak Street Bridge,P-16-3AS,77.5 ,77.1 
09,07,2005,Oak Street Bridge,P-16-3AS,76.3 ,77.2 
09,08,2005,Oak Street Bridge,P-16-3AS,75.0 ,76.3 
09,09,2005,Oak Street Bridge,P-16-3AS,77.0 ,77.0 
09,10,2005,Oak Street Bridge,P-16-3AS,83.8 ,78.4 
09,11,2005,Oak Street Bridge,P-16-3AS,84.6 ,79.2 
09,12,2005,Oak Street Bridge,P-16-3AS,76.4 ,76.8 
09,13,2005,Oak Street Bridge,P-16-3AS,77.3 ,76.9 
09,14,2005,Oak Street Bridge,P-16-3AS,77.0 ,77.0 
09,15,2005,Oak Street Bridge,P-16-3AS,77.0 ,77.5 
09,16,2005,Oak Street Bridge,P-16-3AS,70.9 ,74.3 
09,17,2005,Oak Street Bridge,P-16-3AS,78.0 ,77.5 
09,18,2005,Oak Street Bridge,P-16-3AS,84.7 ,78.9 
09,19,2005,Oak Street Bridge,P-16-3AS,77.3 ,77.7 
09,20,2005,Oak Street Bridge,P-16-3AS,76.2 ,77.2 
09,21,2005,Oak Street Bridge,P-16-3AS,75.1 ,76.8 
09,22,2005,Oak Street Bridge,P-16-3AS,75.2 ,76.9 
09,23,2005,Oak Street Bridge,P-16-3AS,70.3 ,76.0 
09,24,2005,Oak Street Bridge,P-16-3AS,78.8 ,78.3 
09,25,2005,Oak Street Bridge,P-16-3AS,81.5 ,79.3 
09,26,2005,Oak Street Bridge,P-16-3AS,76.9 ,77.4 
09,27,2005,Oak Street Bridge,P-16-3AS,74.5 ,77.0 
09,28,2005,Oak Street Bridge,P-16-3AS,68.9 ,73.0 
09,29,2005,Oak Street Bridge,P-16-3AS,66.2 ,72.4 
09,30,2005,Oak Street Bridge,P-16-3AS,73.3 ,77.1 
10,01,2005,Oak Street Bridge,P-16-3AS,78.3 ,77.9 
10,02,2005,Oak Street Bridge,P-16-3AS,77.1 ,77.2 
10,03,2005,Oak Street Bridge,P-16-3AS,75.3 ,77.8 
10,04,2005,Oak Street Bridge,P-16-3AS,76.9 ,78.3 
10,05,2005,Oak Street Bridge,P-16-3AS,69.4 ,74.4 
10,06,2005,Oak Street Bridge,P-16-3AS,62.6 ,69.4 
10,07,2005,Oak Street Bridge,P-16-3AS,77.0 ,77.0 
10,08,2005,Oak Street Bridge,P-16-3AS,80.8 ,79.7 
10,09,2005,Oak Street Bridge,P-16-3AS,80.8 ,79.6 
10,10,2005,Oak Street Bridge,P-16-3AS,76.9 ,78.0 
10,12,2005,Oak Street Bridge,P-16-3AS,71.6 ,73.1 
10,13,2005,Oak Street Bridge,P-16-3AS,74.7 ,77.7 
10,14,2005,Oak Street Bridge,P-16-3AS,70.7 ,74.0 
10,15,2005,Oak Street Bridge,P-16-3AS,82.0 ,78.2 
10,16,2005,Oak Street Bridge,P-16-3AS,74.9 ,76.3 
10,17,2005,Oak Street Bridge,P-16-3AS,65.7 ,72.0 
10,18,2005,Oak Street Bridge,P-16-3AS,74.0 ,76.7 
10,19,2005,Oak Street Bridge,P-16-3AS,69.3 ,73.2 
10,20,2005,Oak Street Bridge,P-16-3AS,73.9 ,77.2 
10,21,2005,Oak Street Bridge,P-16-3AS,77.0 ,77.4 
10,22,2005,Oak Street Bridge,P-16-3AS,77.8 ,78.0 
10,23,2005,Oak Street Bridge,P-16-3AS,81.0 ,81.2 
10,24,2005,Oak Street Bridge,P-16-3AS,76.5 ,77.9 
10,25,2005,Oak Street Bridge,P-16-3AS,73.6 ,76.7 
10,26,2005,Oak Street Bridge,P-16-3AS,73.3 ,77.2 
10,27,2005,Oak Street Bridge,P-16-3AS,71.4 ,76.5 
10,28,2005,Oak Street Bridge,P-16-3AS,69.4 ,73.4 
10,29,2005,Oak Street Bridge,P-16-3AS,79.2 ,78.8 
10,30,2005,Oak Street Bridge,P-16-3AS,72.5 ,73.7 
11,01,2005,Oak Street Bridge,P-16-3AS,64.8 ,71.5 
11,02,2005,Oak Street Bridge,P-16-3AS,65.7 ,71.3 
11,03,2005,Oak Street Bridge,P-16-3AS,65.8 ,71.4 
11,04,2005,Oak Street Bridge,P-16-3AS,69.6 ,74.0 
11,05,2005,Oak Street Bridge,P-16-3AS,71.3 ,73.3 
11,06,2005,Oak Street Bridge,P-16-3AS,79.3 ,78.9 
11,07,2005,Oak Street Bridge,P-16-3AS,73.0 ,76.6 
11,08,2005,Oak Street Bridge,P-16-3AS,68.3 ,72.6 
11,09,2005,Oak Street Bridge,P-16-3AS,69.2 ,74.2 
11,10,2005,Oak Street Bridge,P-16-3AS,66.1 ,71.8 
11,11,2005,Oak Street Bridge,P-16-3AS,76.2 ,77.8 
11,12,2005,Oak Street Bridge,P-16-3AS,73.2 ,74.8 
11,13,2005,Oak Street Bridge,P-16-3AS,76.4 ,77.1 
11,14,2005,Oak Street Bridge,P-16-3AS,74.3 ,76.9 
11,15,2005,Oak Street Bridge,P-16-3AS,70.6 ,73.6 
11,16,2005,Oak Street Bridge,P-16-3AS,73.0 ,76.2 
11,17,2005,Oak Street Bridge,P-16-3AS,72.0 ,76.2 
11,18,2005,Oak Street Bridge,P-16-3AS,73.1 ,76.2 
11,19,2005,Oak Street Bridge,P-16-3AS,77.0 ,77.3 
11,20,2005,Oak Street Bridge,P-16-3AS,78.8 ,78.4 
11,21,2005,Oak Street Bridge,P-16-3AS,71.0 ,74.7 
11,22,2005,Oak Street Bridge,P-16-3AS,69.3 ,73.1 
11,23,2005,Oak Street Bridge,P-16-3AS,60.0 ,67.0 
11,24,2005,Oak Street Bridge,P-16-3AS,54.7 ,57.3 
